Lon Lat HF(mW/m2) Age(Ma) Seds(m)
-12.867 33.433 83.3497 165.850869764 2517.96
150.383 33.4 56.5959 142.892236646 313.941
-75.2 33.3167 57.5058 197.846080484 5510.44
23.1667 33.2833 71.5161 277.857173666 9191.58
153.7383 33.31 41.3627 143.210697252 262.676
171.167 33.267 59.2331 125.063377387 109.799
-74.9817 33.1633 57.4937 195.538310077 4790.94
-64.3833 33.2167 47.8826 119.703618369 506.086
158.0333 33.25 36.0925 143.229802423 912.371
-75.0192 33.115 58.1244 195.485080897 4822.49
-61.3 33.1 88.7893 110.429107666 831.436
158 33.08 70.666 143.400041016 709.186
159.1167 33.0583 38.9112 142.147300679 701.584
168.0833 33.1333 46.3188 128.721280707 194.6
-166.7 33.017 48.1869 101.30509604 97.7643
-75.07085 33.0083 59.3331 195.26626265 4852.23
-75.1025 32.91665 72.0642 195.155875861 4877.61
142.533 32.917 191.981 129.453119907 591.631
-74.8167 32.7833 49.9732 192.369176589 4336.65
-75.79415 32.6725 46.6167 199.503367162 6156.18
-52.5833 32.7 33.3031 78.2963468904 201.184
160.017 32.683 49.3427 141.157077853 205.782
-74.4 32.5833 47.9757 188.43908888 3697.94
-71.3167 32.6 50.4852 164.146339994 1601.1
-59.1667 32.6167 29.6842 102.652405443 587.499
-52.3 32.65 64.6231 76.494225502 210.496
-52.0667 32.6 26.52 74.9694744921 425.848
25.25 32.55 56.0335 272.126457453 8799.39
-73.2833 32.5333 53.5868 180.435879479 2299.36
-63.6733 32.46 70.761 115.268186357 671.334
-55.9667 32.5 55.1836 91.9004523448 515.789
-64.7 32.3667 46.2052 118.221292162 119.425
-63.8533 32.3942 70.7637 115.649757733 867.061
-63.8117 32.3667 58.6188 115.441425385 747.164
-63.6933 32.4017 58.1917 115.161871278 550.603
148.3333 32.4217 42.4118 145.748769674 293.479
157.7233 32.4417 42.7411 144.144399641 521.56
164.275 32.3567 59.6146 135.518218512 300.269
164.617 32.45 46.4841 134.778071364 302.305
-68.85 32.2667 54.2271 146.184175234 687.27
-63.77 32.3433 52.0877 115.240359557 563.109
-63.7317 32.335 61.0748 115.092334252 473.794
157.6733 32.2517 32.6697 144.348632311 617.768
159.2633 32.2533 28.6136 143.579390428 644.231
-70 32.15 52.7403 152.485309601 1027.78
-168.733 32.067 44.1692 104.396697576 98.1583
-76.00885 32.10225 59.6784 198.934749819 7471.69
154.633 32.133 81.4192 146.231217394 154.813
-74.15 32.0333 36.8259 184.553912651 2675.79
-68.1 32.05 31.8158 141.321062088 766.28
-66.35 32.05 49.1578 127.143638432 668.17
-75.454 31.8552 50.1002 193.663947117 5209.29
-75.41085 31.8867 53.9267 193.461079698 5050.23
-75.32915 31.93875 72.1001 193.033270524 4865.9
-64.7333 31.8917 41.9079 116.982011653 588.064
-75.5648 31.7678 59.2172 194.060706587 5763.25
-75.508 31.8152 54.0296 193.892233799 5482.56
-58.35 31.8333 45.6534 95.9698295694 351.448
-69.8667 31.6833 59.9187 150.636161746 990.617
-65.54 31.6517 46.6417 120.527395873 975.354
-65.6742 31.56585 55.2997 120.79482203 902.521
-65.5817 31.6017 58.002 120.462302381 956.056
-65.5008 31.5858 53.4377 120.169151679 1003.56
156.4167 31.5833 57.3249 145.63578644 700.988
-159.7 31.517 71.2921 92.8353820382 99.322
-75.15945 31.49945 51.3891 189.8901143 4861.72
-75.1338 31.4685 51.7961 189.519012085 4748.92
-65.7025 31.5375 50.099 120.811237276 884.881
-24.9575 31.4588 68.3912 94.5910021497 858.844
-24.91195 31.46685 65.4847 94.7966864253 933.122
-24.8122 31.4618 65.713 95.2618479121 1019.2
-24.4667 31.5167 56.1973 96.4177794563 970.251
-75.0993 31.4333 53.8988 189.061507365 4620.88
-24.88895 31.43205 59.7831 94.9903414593 939.982
-24.8184 31.415 59.397 95.3551362317 997.275
158.8 31.417 44.7571 145.076929243 511.312
159.3367 31.3767 97.5807 143.821297084 487.335
-74.87 31.26 61.2879 186.563753565 4245.36
-74.217 31.3 79.3516 181.857505987 2776.31
-74.15 31.317 71.3762 181.434582462 2602.54
-67.7833 31.3333 84.9699 138.699061913 336.009
-67.55 31.267 59.5596 134.76293451 272.27
-25.4641 31.2871 56.7231 92.9816301766 522
-25.40855 31.28765 59.7955 93.2527304148 525.39
-25.3199 31.31455 60.337 93.5660225025 538.476
-177.817 31.183 57.2105 117.771287471 99.7851
-170.583 31.167 56.2139 107.280957646 97.9642
-68.155 31.2167 50.3692 140.437617196 809.472
-68.115 31.2083 53.4443 140.185368073 803.927
-68 31.18165 52.4045 139.449002603 794.955
-25.7167 31.25 62.3216 91.8151802803 509.799
-25.4865 31.2047 76.6198 93.0730272209 512.275
-11.8333 31.2 51.2941 187.527473342 3669.72
162.317 31.217 38.3895 140.220834781 300.467
-68.0817 31.125 51.3869 139.7548499 801.575
-68.0083 31.0967 49.3446 139.256142135 808.258
-67.9367 31.1375 50.356 138.970696851 797.593
-66.58585 31.10085 61.7923 124.416799731 814.571
-66.5333 31.0767 65.8795 123.916334293 798.587
-11.6067 31.0983 89.5788 190.673912488 4260.76
148.35 31.0833 42.141 147.556402382 100.832
151.4 31.083 89.2897 150.070809648 100.016
162.133 31.1 59.6018 140.637959424 298.914
-168.09 30.9833 53.2092 104.025880333 100.058
-168 30.9617 56.2218 103.914170903 100.268
-167.93335 30.9692 61.7453 103.820129004 100.814
-146.8 30.967 63.3169 70.0070952944 103.652
-72.017 31.017 62.8671 163.484034613 2006.55
-67.1 31 59.9781 128.537536621 462.784
-66.5817 31.0433 57.5213 124.119456841 740.337
-66.49585 31.03665 62.1684 123.42155395 749.258
-66.4183 31.0367 60.5659 122.90103674 719.927
141.79 30.96 23.3402 132.44996019 419.964
-167.98415 30.88585 59.7389 103.92615464 101.553
-74.6 30.9333 44.046 182.837772646 4041.26
-63.3833 30.9 51.0817 110.062639403 558.567
-59.378 30.8683 48.1965 96.5575632331 100.586
-11.3617 30.8583 73.7791 194.676197053 5393.96
141.7383 30.9083 24.3813 132.520656315 451.283
-75.317 30.75 59.8746 186.621837152 3472.29
-67.7333 30.8333 50.3885 135.402579531 807.032
154.0667 30.8 90.0582 149.544255682 360.086
-159.567 30.717 69.2838 92.6707257243 98.9935
-11.2467 30.7267 111.566 196.724306242 6233.66
-73.617 30.383 67.9113 173.171521773 2954.36
-67.975 30.45 49.0152 136.47127001 909.583
-55.0333 30.45 20.1884 77.9860529292 205.867
-172.283 30.35 124.847 109.975918387 177.887
-69.7567 30.325 53.7586 147.269874068 1001
-69.7433 30.2867 55.8273 147.108561136 1001
-74.733 30.167 41.3266 180.352574374 2779.99
-69.917 30.233 47.5528 147.728765661 1001
-69.79 30.2067 55.8274 147.093032435 1000.97
-69.72665 30.1883 52.7279 146.763561966 1000.98
-69.76 30.1483 51.6939 146.792828129 1001.02
-68.2833 30.0833 55.5182 138.143942947 808.187
-14.0467 30.1433 99.2492 172.096154712 4242.01
-68.9333 29.95 52.5954 141.615592332 910.525
-68.7167 29.9167 43.2635 140.277449346 870.835
-60.55 29.9333 55.2622 98.2564058072 116.724
-168.617 29.8 51.4041 105.289938441 201.559
-157.033 29.85 83.3559 89.4563409985 100.915
-69.8833 29.7667 47.5601 146.227471881 1000.66
-68.6833 29.75 77.0996 139.621345926 808.699
-62.2 29.7833 50.2572 104.234007611 130.996
-54.6 29.85 44.4166 73.695939064 200.933
144.1833 29.75 59.2079 136.571552916 101.751
150.833 29.85 59.1913 153.672574752 99.976
-174.1 29.6167 32.209 113.156717603 172.825
-75.367 29.6233 52.0698 184.467892009 2040.97
-25.3833 29.5833 54.0577 100.859394003 965.708
-25.2917 29.5667 44.7583 101.33852729 1000.93
-23.8667 29.5833 48.9273 108.428837471 1036.98
-16.3583 29.6417 80.3503 153.796016738 2519.38
174.1 29.6167 25.0835 131.332813975 95.7409
-73.167 29.533 55.0073 166.682249481 3036.17
-72.5667 29.4833 38.5325 161.1086877 2133.71
-72.2833 29.5 43.4279 159.135971944 1795.05
148.4167 29.5 46.4377 149.199732686 288.005
154.6 29.467 54.1829 152.767514407 103.185
-75.785 29.41 40.2158 192.241420628 1943.76
-72.75 29.4 41.106 162.825494766 2474.35
-65.067 29.417 67.7173 113.144569402 281.728
-73.3333 29.3333 45.9254 166.626037676 2842.98
-76.3667 29.1667 54.1563 197.786273626 3465.67
-73 29.1667 46.0684 163.632639797 2914.04
-174.583 29.083 62.4578 114.225486264 195.02
-169.0833 29.0567 52.4133 106.292557957 202.241
-169.0467 29.0617 52.4132 106.239388107 202.072
-62 29.1 59.414 101.961929321 175.976
-25.45 29.0583 53.0343 102.177827016 979.617
-25.2417 29.0833 56.1979 103.174286343 1005.02
-24.3167 29.1333 58.2671 107.293701597 1018.12
144.4167 29.1 46.1401 138.453685003 88.9572
-169.16 29.0233 49.389 106.415474555 202.293
-169.0908 28.9925 50.9025 106.334054752 202.96
-71.1083 29.01 59.196 150.104150831 1148.13
-71.0117 28.9933 49.7946 149.565093067 1112.6
-70.93 28.995 56.4873 149.160142324 1085.53
-59.1833 29 40.1545 91.3175932278 92.3275
-25.55 29.05 48.8371 101.691414267 958.29
-25.4375 29.0125 56.1653 102.344414935 986.003
-169.095 28.9283 55.4365 106.371513257 202.1
-64.65 28.9 47.3644 110.871016979 201.836
-63.465 28.9217 53.4224 105.857168691 202.47
-12.5161 28.9322 71.9461 197.500896784 7949.1
-158.35 28.85 37.1552 91.5369382203 99.8511
-66.8333 28.85 50.6541 121.324016213 355.669
-25.4167 28.84165 46.8229 102.832717916 998.726
-12.3492 28.7997 108.831 195.778236777 8000.25
-69.0833 28.7333 49.846 139.098472818 501.295
-67.45 28.7 68.228 125.22596693 504.353
-61.05 28.7333 48.1989 97.7490625437 101.305
-60.3 28.717 70.2928 95.0117288748 100.994
-57.55 28.7167 52.3946 84.8733693846 173.894
-59.7167 28.6333 47.1891 92.3502539681 96.0943
146.8833 28.55 79.2882 144.980579613 108.326
-75.317 28.517 54.369 184.985004662 1502.64
-57.9833 28.5 33.1418 85.9490300394 98.3688
-12.4489 28.4869 96.2468 194.518528653 7999.42
131.367 28.5 61.1511 65.1754104623 717.193
-159.183 28.4 67.2854 90.50858985 100.214
-15.53 28.44 55.6898 177.436485117 1632.83
-12.8618 28.3928 99.2425 196.5367278 8409.57
-12.5439 28.4339 90.2709 194.824735652 8136.9
131.3233 28.4067 88.0232 66.1075791524 704.534
159.13 28.42 48.4552 150.317136414 287.944
-176.95 28.3 54.1983 118.298754215 99.7599
-75.3817 28.3433 52.3755 185.187712049 1564
-68.1 28.3333 56.4302 128.627996502 216.522
-62.283 28.333 68.2703 99.8866929501 98.9508
-13.0614 28.28 101.354 197.213531722 8907.66
-13.02875 28.29125 98.5654 197.069460607 8841.21
-169.975 28.1667 54.4256 107.989473059 202
-169.8567 28.1817 50.394 107.81468037 202.16
-169.825 28.16585 56.9449 107.778301434 201.996
-74.407 28.246 36.2328 175.230882091 2081.79
-169.8 28.0817 54.4252 107.786325202 201.988
-169.88165 28.0283 49.8874 107.92934099 200.361
-169.76915 28.03085 50.8977 107.768937025 202.06
-169.745 28.0083 48.3782 107.746555306 202.211
-74.6633 27.9667 56.3411 176.647447931 2009.31
-74.6417 27.9817 47.8427 176.488125828 2012.69
-68.1833 28 78.5402 128.60832316 194.321
-60.85 27.95 57.425 95.2316020131 180.751
-74.7817 27.8933 53.1223 177.566912329 1996.29
-74.7067 27.92 52.0768 176.911421263 2002.75
-61.267 27.917 34.1392 96.148054542 100.177
-59.2 27.917 81.3542 89.2233830161 103.149
143.05 27.9417 25.0422 137.262887826 48.5504
144.1 27.8833 59.1457 141.378158818 73.1878
144.85 27.8833 42.1342 142.288341306 93.7517
146.583 27.883 61.2089 144.526924953 102.637
162.52 27.9 50.1645 145.299782959 97.7925
-56.462 27.84 71.3308 77.3828270436 102.003
148.35 27.85 46.2248 150.589021385 149.318
-179.75 27.717 58.1963 123.282103415 92.9278
-177.983 27.667 66.2342 120.282520275 96.3288
-74.2167 27.6833 52.1508 171.252288422 2017.47
-59.783 27.717 52.2195 90.8824118682 99.705
146.7667 27.7 46.1659 145.264928482 107.504
-60.677 27.61 71.4534 93.4167818595 153.089
-60.426 27.6117 56.9585 92.9464985748 193.279
-16.16 27.62 39.0294 174.089701703 1743.87
179.7 27.6 52.1763 124.30532074 93.8424
-170.12755 27.47585 64.9258 108.567552246 170.894
-73.7917 27.47335 49.4446 166.417163855 1958.86
-68.45 27.4667 37.3888 128.67907516 294.727
-60.42 27.54 60.4197 92.6464217881 167.066
-20.0433 27.47 62.0803 141.617898386 1006.78
144.8833 27.5 65.2173 143.079589889 99.7154
-170.1651 27.382 62.3934 108.670228606 164.499
-170.14685 27.42885 64.4159 108.619565085 168.106
-75.767 27.433 48.3151 190.778319178 2425.76
-73.82085 27.3992 49.4264 166.34807783 1946.5
-65.2667 27.45 49.3999 113.312283827 215.695
-61.3 27.4333 27.1606 93.8953038922 142.547
-61.247 27.4233 55.2899 93.6597803908 127.1
-170.19815 27.304 63.3874 108.759103534 159.223
-61.135 27.255 29.217 92.8559493579 178.381
-60.767 27.267 57.2386 91.3710822331 99.4848
-15.23 27.33 51.6963 185.812733894 3912.52
130.7 27.3 88.5386 78.9129257202 135.263
-170.2547 27.1583 60.3537 108.917736258 152.471
-170.2355 27.2055 61.3633 108.865399853 154.471
-157 27.25 84.3819 80.5210003853 102
-64.405 27.1683 54.4278 109.368548854 205.076
-60.6167 27.25 47.2084 90.7269445144 104.509
-60.473 27.205 37.1729 90.0206650808 109.654
-21.09165 27.1875 42.9694 134.336991489 1000.53
-21 27.1667 51.7636 135.107182281 999.999
-170.27875 27.10225 58.8325 108.981483832 147.847
-71.773 27.0933 53.2159 150.748011619 1294.22
-71.1033 27.0733 47.6988 147.708756702 1093.24
-68.05 27.1333 57.4214 125.224308512 204.543
-67.9333 27.0833 45.3286 124.491550705 201.881
131.325 27.0883 41.341 76.60432473 180.569
132.095 27.0667 16.2228 70.8690125822 289.793
166.07 27.08 52.3487 141.227412518 197.75
171.7917 27.1167 77.2499 139.789060986 95.2727
171.87 27.1 39.1261 139.665456726 94.901
171.96 27.0833 63.2057 139.51662204 95.5248
-170.3245 27.004 62.8426 109.100218232 142.224
-72.2167 26.9833 48.1186 152.337842049 1376.49
-71.38915 26.95915 48.8341 148.682637908 1156.9
-71.195 26.9717 47.7264 147.847161894 1111.5
-71.0817 27.0367 57.0245 147.509541671 1088.85
-19.9667 26.95 43.4328 146.285184335 1006.72
172.02 26.95 56.1811 139.700674843 94.9533
-170.35625 26.9084 60.319 109.197812178 137.278
-170.344 26.9297 64.3434 109.168611247 138.657
-71.46165 26.8833 42.093 148.798737639 1166.24
-71.41415 26.90835 50.3939 148.65522775 1157.51
-71.2567 26.89 51.8914 147.902695177 1120.63
-71.2275 26.9217 48.2529 147.857268975 1116.5
-60.777 26.9317 55.4505 90.7563772061 192.927
-60.218 26.8783 47.3724 88.338970066 185.11
132.3317 26.9233 62.9323 70.0810836283 310.823
-170.47 26.7867 57.2842 109.427449007 129.821
-170.4095 26.8147 56.282 109.325230351 131.027
-66.1 26.8 62.8435 115.334442139 360.663
-59.3 26.85 47.2488 85.7220072746 121.014
-15.18 26.845 78.1651 189.935223979 9370.95
154.033 26.833 52.1565 157.634438695 94.2964
-170.48085 26.69 60.2885 109.495589406 125.329
-170.4333 26.7137 55.2666 109.414445892 126.321
-170.4868 26.6042 57.2624 109.55027008 119.614
-59.867 26.608 70.1863 86.369076 226.806
177.7667 26.5667 64.554 130.14084908 244.656
-170.524 26.4973 59.259 109.66437681 114.065
-68.4167 26.4667 46.835 125.904315288 502.081
-58.852 26.4567 54.2255 81.539643586 93.6104
129.8267 26.46 18.0852 73.2688711436 100.793
-170.56625 26.39675 57.7433 109.793456821 110.151
-29.9733 26.4217 36.1555 90.2963417386 101.278
169.03 26.43 54.1622 142.979998122 89.266
-170.6021 26.3107 55.7253 109.827143607 105.911
-26.45 26.2333 50.2541 107.385940289 130.815
-30.7833 26.1033 48.21 86.9381102506 101.099
130.3983 26.1367 63.3068 73.8811250201 103.492
-60.31835 25.9867 51.7151 92.446310464 100.434
-58.22735 25.98315 108.011 77.6063378043 103.975
148.79835 25.9667 121.394 153.124537955 99.9246
-31.1117 25.93 34.1496 85.6830824277 100.94
-17.5667 25.9033 91.4637 174.414146142 2772.04
151.133 25.867 46.142 156.276431112 95.8912
156.17 25.93 52.2222 159.301927712 134.174
-153.2 25.85 38.2116 72.2803587914 117.547
-58.7717 25.7833 75.8042 79.9375210997 236.309
176.2167 25.8 45.4721 134.153809985 299.858
-19.515 25.7183 114.888 153.538582304 510.744
-18.4617 25.6983 77.9106 165.365424367 1639.2
-71.983 25.633 194.385 147.819677057 848.04
-16.8633 25.555 74.8871 185.639990819 7344.48
129.835 25.5933 18.074 69.7227094656 85.6859
133.605 25.6433 54.815 70.0616185505 312.083
-64.5667 25.4833 46.3574 107.352078105 199.382
-57.18065 25.48235 41.9106 71.6300669418 207.236
129.0983 25.5 81.6602 67.6934893266 166.42
130.0033 25.5317 18.0808 69.9714340311 93.5613
-74.25 25.383 45.3095 172.724579719 956.31
-66.6667 25.4417 51.9617 115.309815141 498.629
-75.5 25.333 35.9269 197.732495483 1917.13
-72.933 25.333 56.8968 155.096592035 492.07
-72.7 25.35 71.5121 153.271491051 657.386
-69.0167 25.3 49.8648 126.860561601 489.485
-60.432 25.2533 58.4916 91.8450496496 201.042
-56.8 25.267 73.0822 69.4917087205 309.332
-164.1333 25.25 51.4349 93.3576280341 204.657
-73.667 25.183 43.1635 162.589333405 865.006
-73.2667 25.225 46.3279 157.948497644 907.834
-73.167 25.167 32.9277 156.626829449 887.95
-72.783 25.25 43.9222 153.639428184 653.349
128.4783 25.2017 54.8298 65.5254949012 306.32
145.3267 25.1983 82.2951 142.843527534 105.909
164.1333 25.25 51.1624 149.566237656 96.0481
-73.333 25.067 45.3104 158.011966257 915.885
-72.933 25.1 45.3217 154.041614346 911.839
-68.05165 25.10915 44.8044 119.967952867 493.159
-68.03 25.1083 48.8788 119.895495096 493.792
-34.2167 25.0833 29.1408 70.5869995086 101.375
131.945 25.105 59.6922 74.9741368761 251.083
-68.0717 25.0317 47.8568 119.876203183 491.646
-68.0433 25.03 67.205 119.779939778 492.259
-16.0833 24.9625 126.191 200.083132467 14130.5
174 24.95 52.5325 140.292572021 300.168
176.267 24.967 46.4721 135.792996004 295.875
-163.35 24.8917 82.0445 92.2594504876 305.603
-73.8167 24.8667 76.1546 175.143090079 503.242
-71.7833 24.9167 56.4516 145.845298788 781.148
-57.87685 24.8908 38.2335 81.2970444925 137.555
132.82 24.9067 52.8547 77.2615877308 356.11
163.35 24.8917 47.1459 152.038092491 95.1643
-178.0667 24.8 55.2879 124.027530252 145.833
-174.5717 24.7625 56.2814 111.55424891 131.011
-174.55 24.7667 64.3163 111.511283496 128.594
-74.3667 24.7833 42.6856 185.403619998 547.928
-73.033 24.85 20.661 153.812029016 1000.1
159.1333 24.7833 48.1422 160.608925122 93.5669
-174.6783 24.7117 59.3261 111.775166773 144.449
-174.60335 24.68665 58.8084 111.664023046 138.762
-174.5483 24.7075 63.3192 111.551089731 132.307
-16.6683 24.7 98.3704 195.623236741 12851.1
-174.7183 24.5967 49.298 111.929035409 159.613
-174.58335 24.645 58.307 111.657579776 139.466
-171.475 24.58 50.1996 106.056156408 102.753
-171.4383 24.5833 48.1904 105.986575122 102.213
-171.345 24.5817 44.1741 105.816959408 101.931
-73.8333 24.65 54.8245 176.4612103 500.352
-61.7 24.55 74.6197 95.2744774818 202.878
-58.76 24.585 73.464 84.6980757771 144.99
-57.78315 24.59835 62.2932 80.2205647927 105.514
130.0567 24.6067 11.0675 67.2198232859 124.763
-162.6083 24.5333 46.6485 91.2018484054 332.812
-157.63165 24.495 78.0532 82.8634988215 161.227
-68.5667 24.5 15.3575 121.236312403 643.819
-65.3 24.4833 56.6752 108.69269617 310.804
-62.5 24.4667 65.5584 98.0849255363 210.151
162.6083 24.5333 46.1417 154.55211528 94.6639
179.35 24.517 53.272 130.563556662 146.556
-157.6775 24.40665 44.3112 82.9918909214 159.014
-73.7 24.3833 63.9571 174.977754578 495.67
-70.342 24.42 52.7964 136.358800914 1001.85
-58.7217 24.3517 56.2566 83.8159345616 104.546
-58.1417 24.3583 100.496 81.7133873947 111.167
132.8667 24.42 54.9261 75.4064511905 367.422
-157.68 24.325 42.2969 83.0170847716 158.866
-156.5133 24.3083 50.405 80.3821916707 179.906
-73.017 24.35 26.5818 163.540448814 701.893
-71.5667 24.35 37.2337 144.955580836 1006.92
-67.1833 24.2667 49.9266 115.348356062 500.023
-58.7317 24.33 49.2247 83.6780864262 104.5
-58.133 24.35 148.732 81.6542429052 110.626
-155.4667 24.24 65.5908 79.2794310586 200.927
-61.653 24.2117 52.4352 94.5307673248 201.981
130.35 24.1833 13.0815 66.4986468262 126.359
-178.5067 24.135 47.3468 125.228921049 203.997
-156.7333 24.0833 50.3791 81.7828063637 169.665
-19.0933 24.1 55.0963 171.385867443 3774.83
-176.85 23.967 57.437 116.144759919 204.422
-150.8167 24.0333 54.4163 67.927384682 157.57
-69.55 24 62.2024 126.799188614 1005.62
130.035 24.0183 13.0805 65.2184458967 123.57
170.8667 23.9833 52.2944 148.493947049 171.703
-155.7383 23.85 60.546 80.3131776439 202.03
-60.05 23.7567 111.927 87.7777178336 193.719
-60.0467 23.7567 101.334 87.765183452 192.605
-59.8783 23.7767 58.3479 87.1556284405 138.967
-166.9467 23.675 11.0453 98.6204289984 100.883
-157.7417 23.6633 42.2527 84.5671419148 136.777
-157.0543 23.6545 95.6062 83.461505848 144.934
-65.6167 23.6667 48.1902 108.833302841 647.565
-60.16 23.68665 70.628 88.0875032361 208.33
-60.13915 23.70165 71.6381 88.0315585499 208.637
-171.71 23.615 55.2262 107.150454127 104.629
-171.63085 23.58085 53.7204 107.02819777 105.083
-157.6917 23.575 59.3432 84.4966685389 132.56
-157.055 23.5958 72.4522 83.4781687068 142.669
-156.1167 23.6 54.4602 81.3829066576 190.97
-155.8367 23.5667 59.5122 80.6914271454 193.72
-155.7 23.625 58.5148 80.3205338717 197.081
-153.95 23.5867 55.5131 75.9509807191 200.938
-67.9 23.6167 44.9283 116.888544597 561.336
-60.17 23.56 70.6177 87.9294976894 204.757
-60.1217 23.5667 51.4416 87.7574006539 200.685
-59.113 23.5783 69.305 83.9136120688 100.908
-58.9783 23.6333 57.2541 83.4726165069 101.258
-58.9325 23.63915 69.3079 83.3003561115 101.146
131.4333 23.5833 124.761 67.4356729142 124.686
-171.76415 23.4667 51.7125 107.350221091 105.51
-171.7333 23.465 57.235 107.295047977 105.296
-157.6833 23.5 46.261 84.503548592 129.168
-157.1084 23.4906 67.9022 83.591844817 134.857
-72.3083 23.4667 49.9319 154.312477223 581.463
131.0167 23.4833 100.601 65.9062648267 121.046
132.2333 23.5333 73.3817 69.5158618914 107.799
171.25 23.5 52.4481 149.413171768 261
-173.217 23.45 53.2484 110.02463398 122.457
-157.4 23.3667 49.2648 84.0918472574 123.442
-157.1365 23.394 68.892 83.6636119555 129.445
134.0667 23.45 72.7135 75.7655810674 514.889
143.3833 23.4167 140.78 137.035787535 162.462
-157.16485 23.29805 62.8414 83.7366300784 124.39
-156.2017 23.3067 42.3004 81.7271960398 160.166
-155.867 23.35 84.6572 80.8658086981 174.257
-70.0417 23.3333 48.7393 129.670168824 1025.56
-157.19355 23.20105 72.3758 83.810372759 118.246
-153.5683 23.18 79.7417 75.2036210882 202.011
-66.6 23.2333 58.0973 111.779784657 501.431
-60.493 23.1683 90.7787 88.0866747047 201.04
-31.8 23.1583 57.2455 90.2229431494 100.943
-157.221 23.1049 66.8271 83.881573863 111.86
-156.9833 23.0767 53.2669 83.5078223358 114.198
-156.75 23.09 61.3299 83.1357674503 122.4
-156.5333 23.09 54.3107 82.6586699268 129.259
-156.1167 23.1167 59.3887 81.5976110579 147.17
-19.3067 23.105 25.3686 171.825240138 4578.99
-17.6217 23.1433 25.2437 194.265235386 11328.6
-169.6767 22.9667 64.2585 103.872797004 102.029
-169.5883 22.97915 60.7444 103.702945741 101.882
-157.259 22.9766 49.7267 83.9792408493 104.627
-157.2427 23.0323 60.2825 83.9370399136 107.7
-156.8833 23.0167 50.2507 83.3642768634 113.791
-156.65 23.05 71.3878 82.9546820819 123.539
-152.9833 22.9833 67.4964 73.8538200805 157.267
-151.75 23 71.5322 70.8071026802 156
-150.6333 23 60.3499 68.0666389297 119.576
-143.9667 23 116.558 69.8788140121 100.624
-69.8 22.99 57.0805 126.935455173 1036.59
-169.67335 22.93415 54.7201 103.88871198 102.042
-169.615 22.9083 58.7364 103.799521247 102.006
-166.1783 22.9167 69.2881 97.7974585766 101.904
-166.15 22.8983 79.3298 97.7612552479 101.928
-157.28265 22.8961 56.2478 84.040413333 101.185
-157.1167 22.8833 71.3195 83.7770739601 102.597
-169.683 22.85 52.2097 103.963383275 101.967
-157.35875 22.7692 59.7596 84.2002463571 99.9621
-157.3205 22.8133 58.2557 84.125798565 100.884
-166.06 22.7067 13.0536 97.7183022669 100.817
-166.0417 22.685 73.3009 97.6999484784 100.803
-157.56 22.6667 55.2392 84.5550500282 100.028
-157.3577 22.7188 67.2905 84.2132600781 99.3595
-157.18 22.685 36.1565 83.9365742744 99.2608
-157.1333 22.7333 46.2032 83.847543697 100.761
-157.0167 22.7033 59.2589 83.6674642902 99.8823
-72.6667 22.7 28.7124 165.869435028 803.574
-19.2117 22.6617 75.7066 174.249637604 4930.08
-172.97085 22.61415 58.7821 110.13858272 126.117
-172.9392 22.5967 57.2722 110.092798901 124.811
-157.473 22.554 84.3636 84.4487391308 99.4711
-157.394 22.5943 59.2572 84.3087363091 100.004
-155.6333 22.6167 60.3245 80.6080214991 120.576
-27.9933 22.6017 45.7985 105.988235404 1021.88
-172.98665 22.4892 60.7908 110.251918166 125.616
-172.9467 22.5467 56.2676 110.140081949 124.904
-166.1 22.5 46.1923 97.8977966309 101.952
-157.5892 22.4748 63.2681 84.658846167 98.0394
-157.5188 22.5273 60.2568 84.5305561164 98.4456
-154.4333 22.4833 63.3796 77.68671159 131.677
-68.9667 22.5167 69.0035 119.838543162 800.905
-24.6867 22.4967 39.4767 124.055792565 1052.78
-173.0325 22.43835 58.7848 110.370206062 127.062
-157.6992 22.3885 59.2507 84.8603220692 98.0746
-157.6385 22.43565 59.7532 84.7497675845 98.0999
-154.8 22.3667 54.2978 78.6496108795 121.395
-63.193 22.3917 93.1718 97.9984629089 579.916
-24.7533 22.3867 42.6268 122.045732167 1064.75
-24.7167 22.41665 46.254 122.554451849 1060.6
-23.7433 22.3917 47.4743 133.771190046 904.282
-157.8615 22.2651 57.7435 85.1827697314 97.8
-157.799 22.3128 59.2489 85.0286868842 97.6077
-155.385 22.3133 40.1903 80.1260890157 106.128
157.8667 22.35 58.8175 167.781627434 451.478
-165.233 22.233 148.711 96.6441942565 117.57
-157.973 22.1808 50.2108 85.4305255106 97.0607
-157.9098 22.2277 60.2523 85.2914416819 96.9704
-56.65 22.2333 54.2581 69.3563324961 99.2661
165.895 22.0883 39.2368 159.859829521 189.782
-155.0333 21.95 67.3025 79.4094721073 99.8489
-60.363 21.9867 49.2138 86.7100971425 100.554
-18.0433 22.0333 63.0012 192.913307459 8462.75
-154.8 21.9333 30.1369 78.8324552216 100.226
-66.6167 21.9 50.9672 110.23263266 499.625
-29.2433 21.855 58.4481 102.343755215 194.075
133.1933 21.945 63.2788 66.622403391 90.0408
-178.7833 21.7833 65.4586 121.005542125 191.952
-165.9983 21.7783 65.3148 98.2747949516 118.657
-68.85 21.7833 54.4009 125.501658001 725.022
-29.2433 21.85 56.4335 102.341678843 194.438
-165.98 21.68165 58.2854 98.2987275754 120.824
