180.148 6.052 0.041 -74.775 28.633
171.241 6.105 0.053 -74.000 29.010
166.655 6.053 0.070 -73.340 29.331
114.089 5.476 0.074 -174.175 28.337
29.229 4.639 0.025 -127.417 28.083
189.667 6.095 0.037 -75.798 28.087
182.896 5.942 0.032 -75.254 28.026
107.463 4.576 0.027 -169.083 26.700
20.830 4.367 0.021 -121.583 27.400
194.874 6.115 0.043 -75.995 27.344
174.229 5.889 0.039 -74.721 27.013
166.911 5.737 0.042 -74.148 26.790
92.565 4.872 0.008 -163.700 25.500
167.677 5.777 0.023 -74.115 26.342
149.971 6.165 0.083 -72.450 25.733
139.966 6.262 0.082 -70.150 26.133
123.342 5.262 0.040 -178.017 25.442
87.383 4.488 0.022 -160.317 24.667
46.542 4.487 0.059 -134.567 24.767
126.773 6.027 0.082 -69.258 24.658
87.878 4.700 0.001 -160.483 23.958
81.416 4.025 0.024 -156.133 23.617
17.330 3.747 0.031 -116.633 24.500
60.664 5.888 0.044 128.117 23.858
64.540 5.162 0.047 135.725 23.708
139.225 6.202 0.040 146.083 23.575
81.194 4.202 0.012 -155.900 22.800
68.965 5.595 0.054 -151.000 23.000
62.303 5.143 0.064 -148.050 22.967
53.266 5.129 0.035 -137.500 23.067
79.781 5.752 0.073 -58.250 23.492
26.364 4.247 0.001 -48.997 22.878
19.700 3.900 0.001 -48.000 22.795
65.433 5.485 0.022 130.967 23.383
17.311 4.486 0.032 138.775 23.442
97.926 4.775 0.051 -166.117 22.500
79.751 4.222 0.030 -155.217 22.217
17.265 3.923 0.036 -116.050 21.967
36.540 4.706 0.045 -127.004 21.271
99.205 4.547 0.005 -161.417 20.300
55.599 5.727 0.041 131.883 20.100
120.719 5.188 0.037 -177.317 19.033
94.745 4.685 0.071 -157.700 18.867
40.885 4.733 0.035 -128.500 19.367
21.181 4.881 0.012 138.350 19.050
69.485 5.923 0.053 -57.375 17.942
25.749 4.929 0.051 140.992 18.092
67.363 4.534 0.030 69.945 16.826
63.725 4.519 0.025 69.800 16.426
23.960 4.664 0.034 136.783 15.625
90.098 5.681 0.057 -151.900 14.683
27.393 4.301 0.015 -124.200 14.967
12.450 2.721 0.089 51.542 14.583
8.295 2.404 0.066 52.017 14.017
8.175 2.536 0.034 53.067 13.692
58.005 4.675 0.014 69.415 13.730
58.651 4.461 0.008 69.580 13.786
41.498 5.777 0.022 130.525 14.158
10.817 2.285 0.075 46.300 12.908
12.040 3.527 0.090 -111.050 12.217
0.051 2.710 0.046 -103.800 11.633
9.138 3.838 0.067 -98.783 12.183
3.361 0.996 0.035 44.308 11.767
174.215 5.099 0.060 168.367 12.450
64.387 5.082 0.046 -145.883 10.717
2.241 2.930 0.041 -104.767 10.883
106.915 7.094 0.207 -57.905 10.581
21.540 2.153 0.063 45.008 10.883
54.872 4.612 0.006 69.865 10.985
177.474 4.731 0.080 161.583 11.333
171.481 5.228 0.067 165.167 11.200
18.378 3.579 0.033 -93.483 9.800
110.087 7.004 0.242 -57.917 9.899
106.206 7.041 0.204 -57.087 9.948
54.283 4.752 0.007 70.142 9.907
53.924 4.637 0.009 70.755 9.596
111.123 6.345 0.210 -57.772 9.237
109.126 6.380 0.203 -57.022 8.914
53.154 4.695 0.006 70.190 9.460
47.036 4.466 0.065 120.283 7.575
47.953 4.096 0.095 70.667 7.367
22.860 4.270 0.072 -123.983 5.783
46.043 5.676 0.089 122.142 5.558
16.243 4.038 0.063 -115.683 4.067
41.693 5.998 0.101 122.833 4.083
37.425 6.230 0.100 123.625 2.925
29.313 4.468 0.042 138.167 2.908
60.877 4.933 0.066 -19.658 2.450
30.365 4.300 0.038 140.333 2.408
29.178 4.491 0.042 143.267 1.858
17.422 3.788 0.078 -116.083 1.450
75.446 4.827 0.082 -39.083 0.983
137.469 5.449 0.105 169.183 0.783
25.894 4.428 0.057 -123.433 0.183
6.667 3.297 0.067 -23.858 -0.075
12.442 3.641 0.025 -22.683 0.175
36.669 4.788 0.041 -131.517 -1.383
36.941 4.087 0.067 -26.667 -1.267
117.149 4.276 0.097 8.045 -1.468
133.927 5.637 0.081 47.033 -2.917
65.780 4.640 0.056 49.600 -3.467
8.943 3.961 0.067 -114.217 -3.617
64.740 4.640 0.086 51.483 -3.600
80.224 4.034 0.017 54.595 -5.429
59.759 4.255 0.042 58.483 -5.333
58.692 4.104 0.074 59.217 -5.417
55.161 4.497 0.039 60.033 -5.450
53.879 4.579 0.041 74.300 -5.367
59.622 4.810 0.056 75.083 -5.350
81.094 4.490 0.027 54.836 -5.958
38.669 3.630 0.070 63.067 -5.517
35.352 4.306 0.037 63.733 -5.550
22.243 3.787 0.093 69.975 -5.659
14.419 4.158 0.066 -118.667 -7.333
79.025 4.563 0.022 54.640 -6.647
93.419 5.264 0.036 174.933 -9.017
0.812 2.611 0.065 -110.633 -9.667
72.634 4.173 0.039 56.500 -9.833
77.842 3.996 0.094 57.117 -9.967
62.459 3.929 0.039 57.883 -10.083
40.350 4.181 0.030 -133.583 -10.750
24.752 3.961 0.044 -128.950 -11.767
120.089 5.446 0.101 109.617 -11.667
3.336 3.385 0.053 -108.500 -13.467
60.938 5.323 0.012 93.217 -13.150
134.550 5.439 0.069 115.350 -12.850
55.570 5.844 0.104 149.917 -12.583
9.589 3.428 0.054 -119.167 -14.267
47.642 5.130 0.018 90.800 -13.833
147.099 6.232 0.057 115.550 -13.783
56.208 5.450 0.037 154.109 -14.351
36.868 4.619 0.042 -136.100 -15.033
119.032 5.573 0.041 108.150 -14.950
61.072 5.511 0.176 150.622 -14.804
53.863 5.197 0.016 153.440 -15.046
52.540 5.353 0.021 153.808 -14.861
110.237 5.874 0.076 -168.517 -16.267
112.733 4.881 0.046 -160.983 -17.467
0.429 2.272 0.001 -176.350 -18.317
104.084 5.054 0.027 -158.667 -17.533
46.302 4.669 0.061 -141.433 -18.467
0.629 2.249 0.001 -176.440 -18.573
32.960 4.071 0.070 -81.550 -18.983
25.101 3.918 0.124 177.567 -18.983
0.867 2.641 0.001 -175.940 -19.515
0.048 3.061 0.071 -113.750 -20.300
59.000 5.096 0.050 162.320 -20.010
59.000 5.012 0.047 162.744 -19.897
80.163 5.681 0.027 97.200 -20.717
68.535 4.995 0.019 -147.633 -21.700
42.078 4.400 0.029 -79.067 -21.550
26.725 5.233 0.098 178.550 -21.917
4.849 3.024 0.066 -117.833 -23.267
116.250 5.612 0.054 10.282 -23.146
119.313 5.457 0.062 10.802 -22.999
59.000 4.723 0.098 164.950 -23.000
116.337 5.708 0.057 10.325 -23.597
29.237 4.797 0.060 170.833 -23.900
26.168 5.274 0.079 171.800 -23.533
49.994 4.580 0.050 57.450 -24.567
119.342 4.804 0.041 104.200 -25.050
121.089 6.107 0.012 107.720 -25.395
105.120 5.350 0.032 -36.660 -26.223
103.781 5.410 0.036 -36.360 -26.228
118.842 5.604 0.042 11.273 -26.255
121.773 5.453 0.056 11.931 -26.004
25.613 3.820 0.019 -88.817 -27.067
113.232 5.282 0.131 -45.366 -27.478
118.750 5.577 0.039 11.390 -26.869
120.577 5.306 0.043 11.961 -27.001
52.262 5.354 0.045 58.167 -26.933
120.388 6.026 0.010 110.115 -27.083
55.443 5.442 0.114 155.867 -27.100
6.534 3.119 0.058 -106.933 -27.933
17.918 3.394 0.020 -96.317 -28.017
113.279 5.293 0.131 -45.405 -27.542
56.135 5.193 0.134 156.100 -27.783
112.433 6.062 0.090 -43.615 -29.400
126.425 5.669 0.063 37.146 -29.492
123.640 4.531 0.061 33.375 -30.271
123.123 4.567 0.059 33.680 -30.383
26.476 4.634 0.100 176.000 -29.500
25.390 4.942 0.059 176.767 -29.917
33.760 4.262 0.052 61.867 -31.483
35.458 3.894 0.027 62.600 -31.350
121.237 5.161 0.060 13.210 -31.788
133.527 5.467 0.114 32.490 -31.808
33.283 3.661 0.045 61.500 -31.540
128.511 5.083 0.007 113.158 -32.097
121.679 5.311 0.058 13.490 -32.556
122.329 5.358 0.105 31.263 -33.367
122.528 4.865 0.104 31.943 -33.027
39.329 4.723 0.036 62.075 -33.092
84.502 5.084 0.025 102.750 -32.750
89.218 5.092 0.077 103.500 -33.017
122.711 5.558 0.013 109.319 -32.758
123.274 5.416 0.035 14.293 -33.811
125.254 5.377 0.034 15.128 -34.118
123.554 5.241 0.035 15.618 -34.089
34.126 4.624 0.045 96.017 -33.800
100.315 5.780 0.043 105.917 -34.183
121.728 5.352 0.019 14.450 -34.992
124.002 5.412 0.024 15.152 -34.925
123.689 5.283 0.029 15.875 -34.585
114.970 5.263 0.108 28.482 -35.487
116.903 5.417 0.092 29.089 -35.369
106.115 5.379 0.010 112.037 -35.372
15.033 3.687 0.074 73.667 -35.767
97.279 5.174 0.002 111.490 -35.840
100.356 5.343 0.006 111.590 -35.663
8.840 2.880 0.078 76.383 -36.850
1.268 2.311 0.043 78.517 -37.250
73.766 6.351 0.132 133.980 -36.894
18.698 4.096 0.036 87.650 -37.933
47.748 4.635 0.055 63.967 -39.750
42.951 4.891 0.015 -132.883 -40.600
17.887 4.349 0.054 -96.083 -42.733
11.533 3.611 0.059 -104.433 -43.767
2.519 3.314 0.026 -110.617 -44.583
14.294 4.547 0.016 -45.135 -55.365
18.643 4.173 0.011 -44.825 -56.006
21.478 4.191 0.017 -44.565 -56.544
110.173 4.959 0.004 11.485 -62.489
102.157 4.899 0.004 11.855 -61.991
117.548 5.225 0.003 11.105 -63.001
122.642 5.505 0.007 10.455 -63.876
121.852 5.400 0.006 10.620 -63.654
35.665 4.116 0.184 15.410 74.310
8.842 2.484 0.146 9.858 73.175
32.073 3.543 0.188 13.460 72.090
50.407 3.975 0.145 15.910 70.380
