5.964 3.605 0.008 -32.590 -57.600
4.503 3.874 0.004 -32.000 -57.574
2.186 3.572 0.002 -31.000 -57.531
0.743 3.208 0.001 -30.400 -57.505
4.439 3.111 0.001 -31.975 -59.093
2.594 3.208 0.001 -31.000 -59.197
0.777 2.922 0.001 -30.000 -59.303
1.490 2.554 0.001 -29.275 -59.380
15.665 3.955 0.004 -61.395 -60.466
18.061 3.938 0.002 -22.920 -60.049
13.669 3.805 0.001 -22.305 -60.114
60.100 5.769 0.011 -2.055 -60.026
44.943 5.680 0.037 97.236 -60.404
17.617 3.948 0.005 -61.115 -60.692
107.806 5.947 0.021 46.870 -61.225
52.984 5.768 0.046 97.266 -61.000
40.341 5.083 0.019 107.335 -61.282
42.084 5.386 0.035 112.231 -61.208
45.132 5.832 0.045 126.017 -61.278
4.941 2.786 0.001 157.255 -61.172
3.760 2.783 0.001 157.610 -61.421
53.281 4.702 0.006 168.235 -61.069
51.996 4.280 0.001 169.000 -61.299
51.227 4.450 0.003 169.580 -61.473
117.255 6.153 0.028 25.120 -62.463
109.406 5.865 0.041 46.833 -62.007
118.553 6.198 0.034 53.345 -62.320
117.712 6.199 0.033 53.629 -62.106
118.165 5.987 0.029 55.000 -62.253
46.432 5.216 0.027 107.190 -61.799
46.159 5.702 0.048 112.264 -61.515
58.514 6.037 0.062 126.073 -62.001
56.228 5.968 0.053 131.480 -62.020
2.161 2.562 0.001 158.115 -61.776
0.167 2.351 0.001 158.825 -62.274
51.262 4.212 0.002 170.144 -61.643
49.892 4.074 0.003 170.973 -61.873
47.724 4.662 0.003 172.000 -62.151
44.194 4.354 0.001 172.565 -62.304
120.374 6.285 0.035 24.330 -63.313
118.557 6.111 0.027 24.795 -62.812
119.879 6.329 0.040 34.212 -63.108
120.570 5.992 0.029 41.775 -63.337
115.956 5.858 0.067 46.788 -62.935
121.062 6.291 0.056 52.440 -63.420
120.951 6.313 0.050 52.960 -63.081
120.262 6.256 0.040 53.995 -62.742
123.221 5.918 0.035 57.045 -63.075
76.355 5.997 0.066 126.115 -62.549
80.409 6.074 0.066 131.505 -62.720
36.465 4.502 0.014 147.332 -63.092
1.676 2.550 0.001 159.320 -62.622
3.743 2.682 0.001 159.995 -63.095
7.652 3.000 0.001 163.145 -63.467
8.137 2.919 0.001 164.000 -63.387
9.806 2.925 0.001 164.540 -63.336
23.576 2.768 0.001 166.435 -63.033
21.911 2.528 0.001 166.750 -63.295
126.020 6.047 0.030 23.360 -64.356
123.342 6.175 0.033 23.825 -63.856
121.285 6.688 0.059 27.259 -64.133
120.121 6.693 0.056 28.416 -64.008
120.525 6.305 0.043 34.306 -63.840
120.121 6.223 0.045 39.105 -64.464
120.389 6.111 0.044 40.081 -64.382
122.679 5.995 0.041 41.000 -64.099
123.586 5.832 0.039 41.973 -64.156
124.979 5.767 0.032 42.860 -64.114
121.984 6.326 0.063 52.280 -63.615
131.284 5.945 0.047 56.480 -64.017
128.532 5.983 0.042 56.650 -63.733
6.953 2.958 0.001 162.005 -63.574
7.375 3.125 0.001 162.650 -63.513
19.512 2.986 0.001 167.245 -63.708
17.664 3.290 0.001 167.710 -64.096
67.367 6.292 0.043 -27.510 -65.200
70.018 6.130 0.036 -27.195 -65.355
129.856 6.327 0.051 22.400 -65.388
127.996 6.223 0.042 22.865 -64.888
130.233 6.902 0.072 28.383 -64.777
120.338 6.317 0.047 37.265 -64.635
120.138 6.302 0.046 38.000 -64.567
120.083 6.571 0.061 38.610 -64.510
120.436 5.855 0.038 40.200 -64.503
24.738 3.812 0.010 172.055 -65.433
25.172 3.990 0.012 172.555 -65.358
69.567 5.315 0.014 -119.990 -66.149
74.879 5.620 0.050 -104.532 -66.244
54.010 5.234 0.038 -84.612 -66.147
32.893 4.529 0.021 -75.545 -66.465
74.219 6.043 0.033 -26.700 -65.598
79.956 5.580 0.017 -26.000 -65.942
85.555 5.518 0.016 -25.180 -66.345
138.384 6.270 0.064 21.430 -66.431
133.568 6.318 0.059 21.895 -65.931
24.125 3.781 0.017 171.455 -65.523
24.235 3.740 0.009 171.550 -65.509
57.413 5.072 0.013 -132.515 -67.339
57.933 4.963 0.011 -132.375 -67.424
66.748 4.721 0.008 -126.992 -67.250
67.260 4.621 0.005 -126.246 -67.131
70.551 5.239 0.012 -119.980 -66.512
76.282 5.326 0.029 -109.925 -67.023
75.826 5.761 0.055 -104.538 -67.002
51.992 5.327 0.047 -84.517 -66.576
51.304 5.284 0.046 -84.486 -66.720
43.614 5.148 0.037 -80.515 -66.621
43.461 5.085 0.035 -80.455 -66.636
32.516 4.677 0.024 -75.760 -66.628
88.642 5.599 0.019 -24.685 -66.588
92.844 5.886 0.029 -24.000 -66.925
98.043 5.843 0.027 -23.160 -67.337
139.297 6.202 0.061 21.345 -66.522
139.332 6.793 0.086 23.095 -66.767
143.001 6.545 0.084 28.000 -66.610
142.316 6.396 0.086 29.000 -66.591
156.163 6.443 0.087 29.630 -66.579
59.761 4.853 0.010 -131.870 -67.730
62.224 4.651 0.008 -131.045 -68.230
64.087 4.499 0.006 -130.080 -67.999
69.225 4.554 0.007 -126.797 -67.743
71.028 4.560 0.010 -125.914 -67.936
71.118 4.458 0.007 -125.079 -67.801
71.623 4.451 0.008 -124.060 -67.731
77.998 5.122 0.031 -109.975 -67.713
78.154 5.712 0.056 -104.545 -68.003
104.236 5.953 0.041 -28.935 -68.129
104.994 5.906 0.037 -28.000 -68.126
105.932 5.835 0.033 -27.000 -68.123
106.687 6.128 0.045 -26.315 -68.121
101.810 6.040 0.034 -22.665 -67.581
108.257 6.019 0.034 -22.000 -67.907
115.994 6.120 0.039 -21.145 -68.327
144.221 5.466 0.028 -1.635 -67.774
142.915 5.462 0.026 -1.445 -67.662
149.567 6.702 0.117 25.465 -67.508
150.040 6.684 0.119 25.555 -67.537
64.077 4.685 0.011 -130.550 -68.529
65.792 4.526 0.010 -129.785 -68.599
66.254 4.515 0.012 -129.415 -68.807
75.375 4.568 0.013 -124.870 -68.659
80.965 5.675 0.068 -104.552 -69.005
83.910 5.800 0.044 -98.850 -69.065
84.185 5.796 0.040 -98.070 -68.921
81.219 5.054 0.041 -89.655 -69.390
72.798 5.071 0.050 -89.000 -69.313
52.746 4.886 0.054 -88.000 -69.196
48.723 4.723 0.049 -87.430 -69.130
127.394 6.312 0.066 -31.545 -69.492
126.977 6.325 0.066 -31.000 -69.410
126.325 6.315 0.064 -30.000 -69.260
125.068 6.202 0.055 -29.000 -69.110
122.888 5.871 0.041 -28.350 -69.013
119.806 5.934 0.033 -20.650 -68.571
125.913 6.038 0.039 -20.000 -68.890
128.955 6.062 0.044 -19.089 -69.332
39.431 4.283 0.017 176.040 -69.280
83.797 5.675 0.081 -104.558 -69.722
84.701 5.658 0.059 -103.510 -69.986
83.429 5.636 0.053 -102.995 -69.609
83.527 5.527 0.051 -102.000 -69.500
83.945 5.580 0.051 -101.000 -69.500
84.294 5.478 0.043 -100.000 -69.500
84.651 5.723 0.051 -99.000 -69.500
85.081 5.647 0.043 -98.000 -69.500
85.523 5.544 0.036 -97.000 -69.500
85.697 5.573 0.036 -96.485 -69.500
129.503 6.273 0.073 -33.905 -69.846
128.624 6.301 0.071 -33.000 -69.710
127.792 6.292 0.069 -32.050 -69.568
130.365 6.154 0.048 -18.580 -69.518
131.387 5.983 0.041 -18.000 -69.646
132.932 5.827 0.035 -17.000 -69.867
134.169 6.037 0.043 -16.450 -69.989
44.276 5.221 0.065 121.350 88.555
41.685 5.329 0.073 125.000 88.723
40.726 4.896 0.051 129.200 88.917
46.480 5.216 0.064 100.500 87.592
48.801 5.489 0.077 105.000 87.800
51.822 5.337 0.070 110.000 88.031
49.699 5.626 0.083 115.000 88.262
44.188 5.449 0.076 118.800 88.437
24.628 3.693 0.002 85.000 86.877
31.490 4.718 0.033 90.000 87.108
39.054 4.985 0.047 95.000 87.338
43.450 5.398 0.073 97.950 87.475
32.299 4.695 0.050 20.850 84.010
40.405 5.077 0.074 25.767 83.653
42.409 5.234 0.081 27.650 83.584
46.786 5.252 0.081 24.350 82.999
49.968 5.622 0.100 28.900 82.984
53.232 5.647 0.105 26.750 82.306
55.960 5.378 0.106 29.404 82.067
21.505 3.902 0.084 -3.150 79.962
13.737 3.676 0.066 -0.400 79.705
31.789 4.536 0.093 -2.700 77.759
32.369 4.541 0.091 -1.900 77.614
27.373 3.997 0.063 0.650 77.154
142.684 7.759 0.274 -147.545 72.169
84.755 5.724 0.064 -103.535 -70.013
134.408 6.091 0.046 -16.360 -70.009
65.367 5.085 0.021 -158.745 -72.388
66.117 5.431 0.036 -155.445 -72.408
